DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2018,137.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,CZ,2019,138.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2008,229.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2009,229.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2010,229.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2011,224.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2012,225.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2013,225.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2014,226.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2015,228.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2016,233.1,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2017,234.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2018,234.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DE,2019,235.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2008,127.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2009,128.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2010,128.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2011,129.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2012,130.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2013,130.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2014,131.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2015,132.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2016,136.4,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2017,137.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2018,138.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,DK,2019,138.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2008,30.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2009,30.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2010,30.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2011,30.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2012,30.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2013,30.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2014,30.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2015,30.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2016,30.3,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2017,30.3,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2018,30.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EE,2019,30.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2008,84.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2009,84.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2010,85.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2011,84.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2012,83.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2013,83.0,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2014,82.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2015,82.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2016,82.4,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2017,82.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2018,82.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EL,2019,82.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2008,91.6,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2009,92.4,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2010,92.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2011,93.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2012,93.2,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2013,92.9,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2014,92.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2015,92.5,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2016,92.5,b
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2017,92.7,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2018,93.1,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,ES,2019,93.8,
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2008,115.6,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2009,116.0,e
ESTAT:TPS00003(1.0),20/08/21 23:00:00,A,PER_KM2,EU27_2007,2010,116.3,e
